Price,Open,High,Low,Close,Adj Close,Volume
Ticker,AC.MX,AC.MX,AC.MX,AC.MX,AC.MX,AC.MX
Date,,,,,,
2015-07-23,97.37000274658203,97.44000244140625,96.51000213623047,96.98999786376953,70.64911651611328,1533902
2015-07-24,96.98999786376953,96.98999786376953,94.5999984741211,95.13999938964844,69.3015365600586,707851
2015-07-27,95.13999938964844,95.58999633789062,93.94999694824219,94.51000213623047,68.84264373779297,497827
2015-07-28,96.9000015258789,96.9000015258789,93.37000274658203,93.44999694824219,68.07050323486328,661152
2015-07-29,94.69999694824219,96.69999694824219,94.26000213623047,95.94000244140625,69.88426208496094,948890
2015-07-30,96.04000091552734,96.20999908447266,94.80000305175781,95.51000213623047,69.57105255126953,363238
2015-07-31,95.61000061035156,97.0999984741211,95.61000061035156,96.97000122070312,70.63453674316406,1917308
2015-08-03,96.4800033569336,97.16000366210938,95.26000213623047,95.62999725341797,69.6584701538086,584281
2015-08-04,94.94999694824219,97.88999938964844,94.94999694824219,97.68000030517578,71.15171813964844,866904
2015-08-05,97.66000366210938,97.9800033569336,96.58000183105469,97.69999694824219,71.16627502441406,1610757
2015-08-06,97.69999694824219,97.69999694824219,94.51000213623047,95.12999725341797,69.29426574707031,656688
2015-08-07,95.5,96.62000274658203,94.80999755859375,95.19999694824219,69.34523010253906,366261
2015-08-10,95.0999984741211,96.29000091552734,94.94999694824219,95.95999908447266,69.8988265991211,477632
2015-08-11,94.98999786376953,96.58999633789062,94.4000015258789,95.44999694824219,69.52733612060547,726906
2015-08-12,94.51000213623047,95.44999694824219,94.0,94.58000183105469,68.89361572265625,992371
2015-08-13,94.58000183105469,95.8499984741211,91.70999908447266,92.05999755859375,67.05802154541016,1471695
2015-08-14,92.30000305175781,93.98999786376953,92.19999694824219,93.13999938964844,67.84469604492188,579997
2015-08-17,93.04000091552734,94.94999694824219,92.86000061035156,94.7699966430664,69.03201293945312,2296011
2015-08-18,95.87999725341797,96.9000015258789,94.01000213623047,96.02999877929688,69.94981384277344,651985
2015-08-19,95.94000244140625,96.01000213623047,94.02999877929688,94.2699966430664,68.66780853271484,764041
2015-08-20,94.23999786376953,94.98999786376953,92.48999786376953,92.81999969482422,67.61160278320312,594882
2015-08-21,94.2699966430664,94.2699966430664,91.48999786376953,91.7699966430664,66.84677124023438,675683
2015-08-24,91.30000305175781,91.30000305175781,84.05000305175781,89.16999816894531,64.952880859375,1498358
2015-08-25,90.01000213623047,92.48999786376953,90.01000213623047,90.06999969482422,65.60846710205078,2992894
2015-08-26,92.31999969482422,92.48999786376953,90.0,91.38999938964844,66.56999206542969,1628874
2015-08-27,91.5999984741211,95.18000030517578,91.5999984741211,94.0,68.47113037109375,2655516
2015-08-28,94.5,94.5,91.87999725341797,93.72000122070312,68.26717376708984,1074175
2015-08-31,93.72000122070312,96.70999908447266,92.52999877929688,95.55000305175781,69.60020446777344,1668685
2015-09-01,95.25,96.38999938964844,93.0199966430664,95.87999725341797,69.8405532836914,1289985
2015-09-02,95.9800033569336,96.9000015258789,94.7300033569336,95.76000213623047,69.75316619873047,1143910
2015-09-03,95.86000061035156,97.62999725341797,95.0199966430664,96.26000213623047,70.11737823486328,879069
2015-09-04,96.16999816894531,96.55000305175781,94.80000305175781,95.16000366210938,69.31610870361328,573249
2015-09-07,94.0999984741211,96.0,94.0999984741211,95.87999725341797,69.8405532836914,116997
2015-09-08,95.05999755859375,96.19999694824219,95.0199966430664,95.30999755859375,69.42535400390625,651805
2015-09-09,96.5,96.5,94.11000061035156,94.98999786376953,69.19226837158203,638434
2015-09-10,94.75,97.0,94.16000366210938,96.73999786376953,70.46700286865234,1343926
2015-09-11,97.0,97.5,94.06999969482422,94.55000305175781,68.87178039550781,1487526
2015-09-14,94.6500015258789,95.19999694824219,93.33999633789062,94.9800033569336,69.18498992919922,759724
2015-09-15,94.9800033569336,95.0,93.16999816894531,93.3499984741211,67.99766540527344,1464274
2015-09-17,94.69999694824219,95.44999694824219,93.0,93.88999938964844,68.39102172851562,1465013
2015-09-18,94.18000030517578,95.0,93.25,94.76000213623047,69.02474975585938,947347
2015-09-21,94.86000061035156,95.66999816894531,94.7699966430664,95.16000366210938,69.31610870361328,551458
2015-09-22,96.0,96.0,93.01000213623047,94.41000366210938,68.76979064941406,524304
2015-09-23,94.0,95.36000061035156,93.98999786376953,95.06999969482422,69.25055694580078,574202
2015-09-24,93.12000274658203,95.48999786376953,93.12000274658203,94.61000061035156,68.91548919677734,505671
2015-09-25,94.70999908447266,95.25,93.08999633789062,93.23999786376953,67.91754913330078,593640
2015-09-28,93.0,94.95999908447266,92.0,92.55000305175781,67.4149398803711,2178067
2015-09-29,92.0,94.48999786376953,92.0,93.7300033569336,68.27447509765625,770690
2015-09-30,93.5,95.5,93.5,95.18000030517578,69.33067321777344,1405267
2015-10-01,93.75,95.98999786376953,93.75,95.5999984741211,69.63661193847656,1764939
2015-10-02,95.55000305175781,95.55000305175781,93.30999755859375,94.7300033569336,69.00288391113281,690097
2015-10-05,95.97000122070312,96.4800033569336,94.69999694824219,95.12000274658203,69.2869873046875,1024311
2015-10-06,94.75,96.27999877929688,94.5999984741211,95.36000061035156,69.4617919921875,1038131
2015-10-07,95.45999908447266,96.44999694824219,94.5199966430664,95.66000366210938,69.68030548095703,1045543
2015-10-08,95.55999755859375,96.5999984741211,95.0999984741211,96.43000030517578,70.24119567871094,1718667
2015-10-09,96.30000305175781,97.19999694824219,96.2699966430664,97.08000183105469,70.71465301513672,1474245
2015-10-12,97.19999694824219,98.37000274658203,93.30000305175781,98.33000183105469,71.62518310546875,866669
2015-10-13,98.1500015258789,98.37000274658203,97.0999984741211,97.75,71.20269775390625,1021835
