Price,Open,High,Low,Close,Adj Close,Volume
Ticker,EDUCA18.MX,EDUCA18.MX,EDUCA18.MX,EDUCA18.MX,EDUCA18.MX,EDUCA18.MX
Date,,,,,,
2021-11-16,42.70000076293945,42.70000076293945,42.70000076293945,42.70000076293945,35.55027770996094,0
2021-11-17,42.70000076293945,42.70000076293945,42.70000076293945,42.70000076293945,35.55027770996094,0
2021-11-18,42.70000076293945,42.70000076293945,42.70000076293945,42.70000076293945,35.55027770996094,0
2021-11-19,42.70000076293945,42.70000076293945,42.70000076293945,42.70000076293945,35.55027770996094,0
2021-11-22,42.70000076293945,42.70000076293945,42.70000076293945,42.70000076293945,35.55027770996094,0
2021-11-23,42.79999923706055,42.79999923706055,42.79999923706055,42.79999923706055,35.63352584838867,357
2021-11-24,42.79999923706055,42.79999923706055,42.79999923706055,42.79999923706055,35.63352584838867,0
2021-11-25,42.779998779296875,43.0,42.779998779296875,43.0,35.800045013427734,26382
2021-11-26,43.0,43.0,43.0,43.0,35.800045013427734,0
2021-11-29,43.0,43.0,43.0,43.0,35.800045013427734,0
2021-11-30,43.0,43.0,43.0,43.0,35.800045013427734,0
2021-12-01,43.0,43.0,43.0,43.0,35.800045013427734,1211
2021-12-02,43.0,43.0,43.0,43.0,35.800045013427734,628
2021-12-03,42.959999084472656,42.9900016784668,42.959999084472656,42.97999954223633,35.78338623046875,336129
2021-12-06,44.27000045776367,44.27000045776367,44.27000045776367,44.27000045776367,36.857391357421875,879
2021-12-07,42.97999954223633,42.97999954223633,42.97999954223633,42.97999954223633,35.78338623046875,1122
2021-12-08,43.0,43.0,43.0,43.0,35.800045013427734,180
2021-12-09,43.0,43.0,43.0,43.0,35.800045013427734,0
2021-12-10,44.209999084472656,44.209999084472656,44.209999084472656,44.209999084472656,36.80744171142578,256
2021-12-13,45.52000045776367,47.0,45.52000045776367,47.0,39.130279541015625,2389
2021-12-14,47.0,47.0,47.0,47.0,39.130279541015625,0
2021-12-15,48.40999984741211,48.40999984741211,48.40999984741211,48.40999984741211,40.30418395996094,675
2021-12-16,50.0,51.5,50.0,51.5,42.876792907714844,2749
2021-12-17,51.5,51.5,51.5,51.5,42.876792907714844,0
2021-12-20,52.5,55.0,52.5,55.0,45.79075241088867,1332
2021-12-21,55.0,55.0,55.0,55.0,45.79075241088867,0
2021-12-22,56.0,56.0,55.970001220703125,55.970001220703125,46.59833526611328,2223
2021-12-23,57.54999923706055,58.20000076293945,57.54999923706055,58.20000076293945,48.4549446105957,1407
2021-12-24,59.79999923706055,59.79999923706055,59.79999923706055,59.79999923706055,49.78703308105469,239
2021-12-27,59.79999923706055,59.79999923706055,55.849998474121094,55.849998474121094,46.49842071533203,2593
2021-12-28,55.849998474121094,55.849998474121094,55.849998474121094,55.849998474121094,46.49842071533203,0
2021-12-29,55.849998474121094,55.849998474121094,55.849998474121094,55.849998474121094,46.49842071533203,0
2021-12-30,57.5,57.5,57.5,57.5,47.87215042114258,1483
2021-12-31,57.5,57.5,55.790000915527344,55.790000915527344,46.448482513427734,908
2022-01-03,55.5,56.290000915527344,55.349998474121094,56.2599983215332,46.83977127075195,4990
2022-01-04,56.2599983215332,56.2599983215332,56.2599983215332,56.2599983215332,46.83977127075195,1573
2022-01-05,56.13999938964844,60.2400016784668,56.13999938964844,60.2400016784668,50.15336990356445,2271
2022-01-06,60.0,60.0,60.0,60.0,49.953548431396484,548
2022-01-07,60.0,60.0,60.0,60.0,49.953548431396484,486
2022-01-10,59.70000076293945,59.70000076293945,59.70000076293945,59.70000076293945,49.70377731323242,1666
2022-01-11,59.0,59.0,59.0,59.0,49.12099075317383,940
2022-01-12,58.79999923706055,58.79999923706055,58.79999923706055,58.79999923706055,48.95447540283203,490
2022-01-13,60.0,60.0,60.0,60.0,49.953548431396484,819
2022-01-14,60.0,60.0,60.0,60.0,49.953548431396484,1319
2022-01-17,60.0,60.0,60.0,60.0,49.953548431396484,185
2022-01-18,60.0,60.0,60.0,60.0,49.953548431396484,232
2022-01-19,57.900001525878906,57.900001525878906,57.900001525878906,57.900001525878906,48.20518112182617,257
2022-01-20,58.0,58.0,53.0,57.0,47.45587158203125,37503
2022-01-21,57.0,57.0,57.0,57.0,47.45587158203125,0
2022-01-24,57.0,57.0,57.0,57.0,47.45587158203125,1504
2022-01-25,56.689998626708984,56.689998626708984,56.689998626708984,56.689998626708984,47.19778060913086,509
2022-01-26,56.689998626708984,57.29999923706055,56.689998626708984,57.29999923706055,47.70563888549805,373
2022-01-27,57.29999923706055,57.29999923706055,57.29999923706055,57.29999923706055,47.70563888549805,0
2022-01-28,56.689998626708984,57.29999923706055,56.689998626708984,57.29999923706055,47.70563888549805,1269
2022-01-31,57.29999923706055,57.29999923706055,57.290000915527344,57.290000915527344,47.69731903076172,374
2022-02-01,57.290000915527344,57.290000915527344,57.290000915527344,57.290000915527344,47.69731903076172,0
2022-02-02,57.5,57.5,57.5,57.5,47.87215042114258,287
2022-02-03,57.5,57.5,57.5,57.5,47.87215042114258,341
